City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
460,Lagoa,PT,2022-04-11 16:01:50,39.05,-27.9833,59.07,90,95,23.82,overcast clouds
461,Maumere,ID,2022-04-11 16:01:50,-8.6199,122.2111,79.38,73,94,5.21,overcast clouds
462,Chimbarongo,CL,2022-04-11 16:01:50,-34.7,-71.05,63.57,40,1,6.24,clear sky
463,Gobabis,NA,2022-04-11 16:01:51,-22.45,18.9667,82.9,22,4,3.56,clear sky
464,Tabursuq,TN,2022-04-11 16:01:51,36.4569,9.2475,74.1,42,100,11.01,overcast clouds
465,Margate,GB,2022-04-11 16:01:51,51.3813,1.3862,62.11,62,100,5.01,overcast clouds
466,Ilheus,BR,2022-04-11 15:59:44,-14.7889,-39.0494,85.82,70,40,5.75,scattered clouds
467,Jaynagar-Majilpur,IN,2022-04-11 16:01:52,22.1758,88.4178,81.21,80,33,16.49,scattered clouds
468,Port Hawkesbury,CA,2022-04-11 16:01:52,45.6169,-61.3485,42.91,89,100,14.0,overcast clouds
469,Huarmey,PE,2022-04-11 16:01:52,-10.0681,-78.1522,72.68,77,71,10.09,broken clouds
470,Isla Mujeres,MX,2022-04-11 16:01:53,21.2311,-86.731,82.45,60,7,16.73,clear sky
471,Progreso,MX,2022-04-11 16:01:53,21.2833,-89.6667,84.31,48,3,11.86,clear sky
472,Martapura,ID,2022-04-11 16:01:53,-3.4167,114.85,77.09,94,9,3.44,clear sky
473,Arroyo,ES,2022-04-11 16:01:53,41.6096,-4.7969,69.08,39,40,25.32,scattered clouds
474,Vitry-Le-Francois,FR,2022-04-11 16:01:54,48.7333,4.5833,65.26,57,95,13.11,overcast clouds
475,Axim,GH,2022-04-11 15:59:47,4.8699,-2.2405,85.87,68,60,10.51,broken clouds
476,Srandakan,ID,2022-04-11 16:01:54,-7.9386,110.2506,78.35,84,39,4.29,scattered clouds
477,Mackay,AU,2022-04-11 15:57:57,-21.15,149.2,73.38,94,40,8.05,scattered clouds
478,Wahiawa,US,2022-04-11 16:01:55,21.5028,-158.0236,71.2,84,52,5.21,broken clouds
479,Talnakh,RU,2022-04-11 16:01:55,69.4865,88.3972,-4.99,93,7,6.29,clear sky
480,Biltine,TD,2022-04-11 16:01:55,14.5333,20.9167,101.23,5,4,14.18,clear sky
481,Sorland,NO,2022-04-11 16:01:56,67.667,12.6934,40.3,78,19,11.99,few clouds
482,Launceston,AU,2022-04-11 16:01:56,-41.45,147.1667,43.16,82,5,5.75,clear sky
483,Nhulunbuy,AU,2022-04-11 16:01:56,-12.2333,136.7667,79.41,83,100,5.75,overcast clouds
484,Lazaro Cardenas,MX,2022-04-11 16:01:57,17.9583,-102.2,84.13,54,100,4.27,overcast clouds
485,Eltham,NZ,2022-04-11 16:01:57,-39.4292,174.3,57.69,93,97,6.4,overcast clouds
486,Puerto Baquerizo Moreno,EC,2022-04-11 16:01:57,-0.9,-89.6,78.6,79,65,11.7,broken clouds
487,Gamba,GA,2022-04-11 15:59:47,-2.65,10.0,81.66,79,69,7.87,broken clouds
488,Santa Rosa,PH,2022-04-11 16:01:58,14.3122,121.1114,83.1,86,100,3.36,overcast clouds
489,Cartagena Del Chaira,CO,2022-04-11 16:01:58,1.3349,-74.8429,85.3,64,98,1.88,overcast clouds
490,Thyolo,MW,2022-04-11 16:01:58,-16.0678,35.1405,65.05,92,42,2.86,scattered clouds
491,Hinche,HT,2022-04-11 16:01:59,19.15,-72.0167,89.51,41,17,4.88,few clouds
492,Broken Hill,AU,2022-04-11 16:01:59,-31.95,141.4333,66.99,54,0,13.53,clear sky
493,Hofn,IS,2022-04-11 16:01:59,64.2539,-15.2082,36.54,67,100,16.71,overcast clouds
494,Nelson Bay,AU,2022-04-11 16:02:00,-32.7167,152.15,72.0,95,38,13.38,light rain
495,Maun,BW,2022-04-11 16:02:00,-19.9833,23.4167,78.51,48,99,3.67,overcast clouds
496,Te Anau,NZ,2022-04-11 16:02:00,-45.4167,167.7167,50.59,98,100,1.57,moderate rain
497,Zabid,YE,2022-04-11 16:02:01,14.1951,43.3152,88.86,41,0,10.42,clear sky
498,Sioux Lookout,CA,2022-04-11 16:02:01,50.1001,-91.917,33.87,93,100,8.05,mist
499,Urusha,RU,2022-04-11 16:02:01,54.05,122.9,18.01,95,93,3.85,overcast clouds
500,Calvillo,MX,2022-04-11 16:02:02,21.85,-102.7167,73.13,31,0,6.71,clear sky
501,Novikovo,RU,2022-04-11 16:02:02,51.1537,37.8879,61.56,60,100,8.14,overcast clouds
502,Lakeway,US,2022-04-11 16:02:02,30.3638,-97.9796,73.35,82,100,11.99,overcast clouds
503,Manta,EC,2022-04-11 16:00:15,-0.95,-80.7333,76.03,86,100,6.15,overcast clouds
504,Bardiyah,LY,2022-04-11 16:03:03,31.7561,25.0865,59.4,59,0,20.11,clear sky
505,Mount Pleasant,US,2022-04-11 16:03:03,32.7941,-79.8626,77.09,47,0,8.05,clear sky
506,Colac,AU,2022-04-11 16:03:04,-38.3333,143.5833,52.18,73,86,4.0,overcast clouds
507,Jumla,NP,2022-04-11 16:03:04,29.2747,82.1838,53.76,66,16,5.28,few clouds
508,Aksha,RU,2022-04-11 16:03:04,50.2814,113.2867,27.7,60,79,4.52,broken clouds
509,Opuwo,NA,2022-04-11 16:03:05,-18.0607,13.84,86.79,31,92,9.01,overcast clouds
510,Puerto El Triunfo,SV,2022-04-11 16:03:05,13.2833,-88.55,89.82,49,14,6.51,few clouds
511,Leningradskiy,RU,2022-04-11 16:03:05,69.3833,178.4167,-17.09,98,96,3.71,overcast clouds
512,Doka,SD,2022-04-11 16:03:06,13.5167,35.7667,101.64,10,50,6.35,scattered clouds
513,Krasnyy Chikoy,RU,2022-04-11 16:03:06,50.3643,108.7512,28.94,65,100,1.39,overcast clouds
514,Beatrice,US,2022-04-11 16:03:06,40.2681,-96.747,51.89,54,0,3.44,clear sky
515,Lingyuan,CN,2022-04-11 16:03:07,41.24,119.4011,53.29,46,100,10.27,overcast clouds
516,Drochia,MD,2022-04-11 16:03:07,48.035,27.8161,47.44,38,100,14.14,overcast clouds
517,Miraflores,MX,2022-04-11 16:03:07,19.2167,-98.8083,68.04,41,98,2.71,overcast clouds
518,Kysyl-Syr,RU,2022-04-11 16:03:08,63.8986,122.7617,2.66,100,84,2.75,broken clouds
519,Mabaruma,GY,2022-04-11 16:03:08,8.2,-59.7833,86.47,53,52,8.1,broken clouds
520,Bandarbeyla,SO,2022-04-11 16:03:09,9.4942,50.8122,82.15,72,5,9.42,clear sky
521,Emerald,AU,2022-04-11 16:03:09,-23.5333,148.1667,72.34,66,3,7.85,clear sky
522,Yeppoon,AU,2022-04-11 16:03:09,-23.1333,150.7333,71.38,82,14,8.79,few clouds
523,Bauchi,NG,2022-04-11 16:03:10,10.5,10.0,102.65,14,64,8.93,broken clouds
524,Bydgoszcz,PL,2022-04-11 15:58:58,53.1235,18.0076,49.78,56,75,9.22,broken clouds
525,Sterling,US,2022-04-11 16:02:00,39.0062,-77.4286,60.19,48,75,10.36,broken clouds
526,Umm Kaddadah,SD,2022-04-11 16:03:10,13.6017,26.6876,95.5,7,3,5.32,clear sky
527,Bom Jesus Da Lapa,BR,2022-04-11 16:03:11,-13.255,-43.4181,100.69,19,21,2.21,few clouds
528,Kangasala,FI,2022-04-11 16:03:11,61.4638,24.076,42.98,58,89,8.7,overcast clouds
529,Ahuimanu,US,2022-04-11 16:03:11,21.4447,-157.8378,74.19,81,40,10.36,scattered clouds
530,Quatre Cocos,MU,2022-04-11 16:03:12,-20.2078,57.7625,75.09,79,45,19.3,light rain
531,Roatan,HN,2022-04-11 16:00:30,16.3244,-86.5366,77.36,93,30,16.49,scattered clouds
532,Novyy Urengoy,RU,2022-04-11 16:03:12,66.0833,76.6333,33.75,100,100,7.7,overcast clouds
533,Vicuna,CL,2022-04-11 16:03:12,-30.0319,-70.7081,51.53,32,0,8.12,clear sky
534,Kande,TG,2022-04-11 16:03:13,9.9578,1.0447,90.5,42,99,3.06,light rain
535,Savannah Bight,HN,2022-04-11 16:03:13,16.45,-85.85,80.13,78,28,17.11,scattered clouds
536,Orlik,RU,2022-04-11 16:03:13,52.5178,99.825,12.4,92,99,1.72,light snow
537,Viedma,AR,2022-04-11 16:03:14,-40.8135,-62.9967,55.0,71,100,5.03,overcast clouds
538,Neiafu,TO,2022-04-11 16:03:14,-18.65,-173.9833,72.28,100,40,0.0,scattered clouds
539,Srednekolymsk,RU,2022-04-11 16:03:15,67.45,153.6833,-13.59,100,39,4.23,scattered clouds
540,Timmins,CA,2022-04-11 15:59:01,48.4669,-81.3331,40.82,52,75,19.57,broken clouds
541,Ilebo,CD,2022-04-11 16:03:15,-4.3167,20.5833,82.44,72,72,1.79,broken clouds
542,Hamilton,US,2022-04-11 16:01:36,39.1834,-84.5333,61.25,84,100,9.22,overcast clouds
543,Embonas,GR,2022-04-11 16:03:16,36.2269,27.8564,55.83,66,33,31.83,scattered clouds
544,Tierra Blanca,HN,2022-04-11 16:03:16,14.5833,-88.5833,82.06,50,39,4.16,scattered clouds
545,Sola,VU,2022-04-11 16:03:16,-13.8833,167.55,81.21,72,8,3.04,clear sky
546,Providencia,MX,2022-04-11 16:03:17,28.7167,-111.5833,74.21,73,0,15.14,clear sky
547,Prabumulih,ID,2022-04-11 16:03:17,-3.45,104.25,74.26,96,96,2.19,overcast clouds
548,Saint-Joseph,RE,2022-04-11 16:03:17,-21.3667,55.6167,75.58,81,69,17.81,light rain
549,Maniitsoq,GL,2022-04-11 16:03:18,65.4167,-52.9,32.11,69,100,4.12,overcast clouds
550,Oakdale,US,2022-04-11 16:04:18,44.963,-92.9649,51.73,54,0,13.8,clear sky
551,Rong Kwang,TH,2022-04-11 16:04:18,18.339,100.3174,84.43,48,17,0.94,light rain
552,Maner,IN,2022-04-11 16:04:19,25.65,84.8833,84.11,26,2,8.34,clear sky
553,Bardejov,SK,2022-04-11 16:04:19,49.2918,21.2727,48.25,52,88,4.0,overcast clouds
554,Madruga,CU,2022-04-11 16:04:20,22.9114,-81.8561,79.74,36,2,14.12,clear sky
555,Eyl,SO,2022-04-11 16:04:20,7.9803,49.8164,82.27,73,5,11.97,clear sky
556,Alice Springs,AU,2022-04-11 16:04:21,-23.7,133.8833,78.35,36,100,1.14,overcast clouds
557,Alofi,NU,2022-04-11 16:04:21,-19.0595,-169.9187,71.49,94,40,1.14,scattered clouds
558,Santa Maria Do Suacui,BR,2022-04-11 16:04:21,-18.1903,-42.4142,81.99,63,73,6.26,broken clouds
559,Sokhos,GR,2022-04-11 16:04:22,40.8167,23.35,53.49,50,9,11.32,clear sky
560,Kamenka,RU,2022-04-11 16:04:22,51.3223,42.7678,59.14,66,20,11.03,few clouds
561,Road Town,VG,2022-04-11 16:04:23,18.4167,-64.6167,81.0,75,19,8.55,few clouds
562,Juneau,US,2022-04-11 16:00:06,58.3019,-134.4197,31.98,45,0,13.71,clear sky
563,Miyako,JP,2022-04-11 16:04:23,39.6367,141.9525,54.77,64,95,4.81,overcast clouds
564,Olinda,BR,2022-04-11 16:00:24,-8.0089,-34.8553,85.73,66,40,9.22,scattered clouds
565,Darhan,MN,2022-04-11 16:04:24,49.4867,105.9228,35.49,40,100,5.57,overcast clouds
566,Baillif,GP,2022-04-11 16:04:24,16.0202,-61.7463,83.7,65,38,12.68,scattered clouds
567,Egvekinot,RU,2022-04-11 16:04:24,66.3167,-179.1667,14.5,96,100,3.65,overcast clouds
568,Springdale,US,2022-04-11 15:59:40,36.1867,-94.1288,57.51,96,100,11.5,mist
569,Basse-Pointe,MQ,2022-04-11 16:04:25,14.8695,-61.115,86.05,30,37,11.39,scattered clouds
570,Waingapu,ID,2022-04-11 16:04:25,-9.6567,120.2641,76.98,78,84,4.9,broken clouds
571,Una,IN,2022-04-11 16:04:25,20.8167,71.0333,82.9,57,100,12.88,overcast clouds
572,Keffi,NG,2022-04-11 16:04:26,8.8486,7.8736,99.37,26,58,5.48,broken clouds
573,Sinazongwe,ZM,2022-04-11 16:04:26,-17.2614,27.4618,77.22,66,91,3.62,overcast clouds
574,Waipawa,NZ,2022-04-11 16:04:26,-41.4122,175.5153,58.75,78,15,16.78,few clouds
575,Atar,MR,2022-04-11 16:04:27,20.5169,-13.0499,99.46,6,52,14.18,broken clouds
576,Polewali,ID,2022-04-11 16:04:27,-3.4324,119.3435,77.25,87,35,2.66,scattered clouds
577,Zhanaozen,KZ,2022-04-11 16:04:27,43.3,52.8,63.5,46,62,7.61,broken clouds
578,Qasigiannguit,GL,2022-04-11 16:04:28,68.8193,-51.1922,30.45,66,100,1.03,overcast clouds
579,Hailey,US,2022-04-11 16:01:00,43.5196,-114.3153,28.8,85,100,4.0,snow
580,Rayagada,IN,2022-04-11 16:04:28,19.1667,83.4167,81.81,62,45,4.43,scattered clouds
581,Tongren,CN,2022-04-11 16:04:28,27.7172,109.1853,71.13,75,4,1.9,clear sky
582,Avera,US,2022-04-11 16:04:29,33.194,-82.5271,74.37,48,6,8.63,clear sky
583,Victor Harbor,AU,2022-04-11 16:04:29,-35.5667,138.6167,59.0,76,80,11.97,broken clouds
584,Uji,JP,2022-04-11 16:04:29,34.8833,135.8,62.62,71,100,2.06,overcast clouds
585,Kautokeino,NO,2022-04-11 16:04:30,69.0125,23.0412,31.41,80,100,18.1,overcast clouds
586,Zholymbet,KZ,2022-04-11 16:04:30,51.7433,71.7122,43.45,47,98,14.9,overcast clouds
587,Navoi,UZ,2022-04-11 16:04:30,40.0844,65.3792,69.28,52,75,23.02,broken clouds
588,Berlevag,NO,2022-04-11 16:04:31,70.8578,29.0864,35.6,80,75,6.91,broken clouds
589,Basco,PH,2022-04-11 16:04:31,20.4487,121.9702,78.46,83,100,16.22,overcast clouds
590,Manokwari,ID,2022-04-11 16:04:31,-0.8667,134.0833,78.62,83,100,10.76,overcast clouds
591,Okhotsk,RU,2022-04-11 16:04:31,59.3833,143.3,11.89,95,93,4.52,overcast clouds
592,Belle Fourche,US,2022-04-11 16:04:32,44.6714,-103.8522,42.49,56,66,4.72,broken clouds
593,Fergus Falls,US,2022-04-11 16:02:43,46.283,-96.0776,42.06,90,75,5.75,broken clouds
594,Elat,IL,2022-04-11 16:05:32,29.5581,34.9482,85.84,23,0,16.11,clear sky
595,Gillette,US,2022-04-11 16:00:35,44.2911,-105.5022,35.11,65,0,4.61,clear sky
596,Tembisa,ZA,2022-04-11 16:05:33,-25.9964,28.2268,63.19,84,14,5.1,light rain
597,Lata,PT,2022-04-11 16:05:33,40.1629,-8.3327,59.92,62,76,11.92,broken clouds
598,Touros,BR,2022-04-11 16:05:33,-5.1989,-35.4608,87.42,57,98,13.15,overcast clouds
599,Meulaboh,ID,2022-04-11 16:05:34,4.1363,96.1285,76.69,90,92,7.87,overcast clouds
600,Paamiut,GL,2022-04-11 16:05:34,61.994,-49.6678,32.56,71,100,11.88,overcast clouds
601,Maldonado,UY,2022-04-11 16:05:26,-34.6667,-54.9167,72.79,90,100,11.79,overcast clouds
602,Voyvozh,RU,2022-04-11 16:05:34,62.892,54.9635,37.33,99,100,8.21,overcast clouds
603,Mwense,ZM,2022-04-11 16:05:35,-10.3845,28.698,70.14,90,98,3.62,light rain
604,Olafsvik,IS,2022-04-11 16:05:35,64.8945,-23.7142,35.01,75,17,23.0,few clouds
605,Charlottetown,CA,2022-04-11 16:01:27,46.2352,-63.1267,44.56,71,98,18.01,overcast clouds
606,Polunochnoye,RU,2022-04-11 16:05:35,60.8697,60.4153,33.58,99,75,3.22,broken clouds
607,Bonavista,CA,2022-04-11 16:05:36,48.6499,-53.1147,31.86,98,100,20.92,light snow
608,Terrace Bay,CA,2022-04-11 16:05:36,48.7834,-87.1,34.43,98,100,19.33,snow
609,Arkadak,RU,2022-04-11 16:05:36,51.9326,43.4978,57.69,71,67,9.06,broken clouds
610,Okahandja,NA,2022-04-11 16:05:37,-21.9833,16.9167,85.42,21,0,3.38,clear sky
611,Chara,RU,2022-04-11 16:05:37,56.9064,118.2631,14.67,75,100,2.33,overcast clouds
612,Lewistown,US,2022-04-11 16:05:37,40.5992,-77.5714,56.48,70,0,0.0,clear sky
613,Dongning,CN,2022-04-11 16:05:38,44.0622,131.1207,49.95,97,100,1.88,light rain
614,Yazman,PK,2022-04-11 16:05:38,29.1212,71.7446,94.77,10,100,10.49,overcast clouds
615,Kirakira,SB,2022-04-11 16:05:38,-10.4544,161.9205,79.32,84,37,4.14,scattered clouds
616,Grand Gaube,MU,2022-04-11 16:05:39,-20.0064,57.6608,75.38,87,9,1.01,light rain
617,Yarmouth,US,2022-04-11 16:04:34,41.7057,-70.2286,57.15,53,0,11.5,clear sky
618,Camapua,BR,2022-04-11 16:05:39,-19.5314,-54.0439,89.96,46,0,9.46,clear sky
619,Tazovskiy,RU,2022-04-11 16:05:39,67.4667,78.7,28.8,97,100,11.03,overcast clouds
620,Sayat,TM,2022-04-11 16:05:40,38.7839,63.8803,77.34,30,0,16.49,clear sky
621,Ramsey,US,2022-04-11 16:05:40,45.0333,-93.0835,52.41,54,0,13.8,clear sky
622,Pokhara,NP,2022-04-11 16:02:08,28.2333,83.9833,74.16,56,11,4.45,few clouds
623,Kroya,ID,2022-04-11 16:05:41,-7.6331,109.2461,78.71,85,55,4.41,light rain
624,Yopal,CO,2022-04-11 16:05:41,5.3378,-72.3959,87.64,52,100,4.03,overcast clouds
625,Inirida,CO,2022-04-11 16:05:41,3.8653,-67.9239,83.89,70,99,3.29,moderate rain
626,Kissidougou,GN,2022-04-11 16:05:41,9.1848,-10.0999,96.13,29,98,4.7,overcast clouds
627,Usinsk,RU,2022-04-11 16:05:42,65.9939,57.5281,34.56,100,100,9.98,light snow
628,Altamira,BR,2022-04-11 16:02:39,-3.2033,-52.2064,85.51,65,99,3.29,overcast clouds
629,Linqiong,CN,2022-04-11 16:05:42,30.4159,103.4609,63.91,92,100,7.67,light rain
630,San Cristobal,VE,2022-04-11 16:05:42,7.7669,-72.225,77.18,54,55,7.65,broken clouds
631,Hlotse,LS,2022-04-11 16:05:43,-28.8718,28.045,52.03,75,46,1.92,scattered clouds
632,Linxia,CN,2022-04-11 16:05:43,35.6003,103.2064,44.22,47,98,1.5,overcast clouds
633,Yantal,RU,2022-04-11 16:05:43,56.8471,105.2542,22.71,98,70,3.4,broken clouds
634,Jiuquan,CN,2022-04-11 16:05:44,39.7432,98.5174,44.44,44,46,6.08,scattered clouds
635,Xining,CN,2022-04-11 16:05:44,36.6167,101.7667,40.6,30,70,5.55,broken clouds
636,Abu Samrah,SY,2022-04-11 16:05:44,35.3029,37.1841,60.53,45,5,20.96,clear sky
637,General Roca,AR,2022-04-11 16:05:45,-39.0333,-67.5833,60.62,28,3,20.38,clear sky
638,Madoc,CA,2022-04-11 16:05:45,44.5084,-77.4745,47.59,46,64,10.65,broken clouds
639,Tevriz,RU,2022-04-11 16:06:45,57.509,72.4042,30.54,96,100,4.56,overcast clouds
640,Kabanjahe,ID,2022-04-11 16:06:46,3.1001,98.4908,62.94,96,100,3.53,overcast clouds
641,Goreloye,RU,2022-04-11 16:06:46,52.937,41.5043,59.16,69,96,7.45,overcast clouds
642,Zhezkazgan,KZ,2022-04-11 16:06:47,47.8043,67.7144,59.38,22,98,14.72,overcast clouds
643,Atasu,KZ,2022-04-11 16:06:47,48.6814,71.6433,48.13,41,50,18.21,scattered clouds
644,Peniche,PT,2022-04-11 16:04:43,39.3558,-9.3811,63.1,77,0,17.0,clear sky
645,Xuddur,SO,2022-04-11 16:06:47,4.1213,43.8894,90.39,30,54,5.66,broken clouds
646,Ternate,ID,2022-04-11 16:06:48,0.8,127.4,81.66,76,100,8.63,overcast clouds
647,Las Vegas,US,2022-04-11 16:03:20,36.175,-115.1372,65.98,18,0,13.8,clear sky
648,Abay,KZ,2022-04-11 16:06:48,49.6311,72.8539,43.18,40,89,17.92,overcast clouds
649,Nuevitas,CU,2022-04-11 16:06:48,21.5453,-77.2644,80.64,52,4,16.37,clear sky
650,Sheridan,US,2022-04-11 16:06:49,44.8333,-106.9173,35.98,53,20,4.61,few clouds
651,Saint-Georges,GD,2022-04-11 16:03:28,12.0564,-61.7485,85.68,70,40,23.02,scattered clouds
652,Wamba,NG,2022-04-11 16:06:49,8.9333,8.6,90.75,39,81,0.56,broken clouds
653,Antalaha,MG,2022-04-11 16:06:49,-14.9003,50.2788,77.45,79,73,9.4,light rain
654,Spirit River,CA,2022-04-11 16:06:50,55.7833,-118.8361,16.29,57,100,13.58,overcast clouds
655,Kaarina,FI,2022-04-11 16:06:50,60.4072,22.369,44.35,54,0,12.66,clear sky
656,Ambilobe,MG,2022-04-11 16:06:50,-13.2,49.05,77.56,80,67,3.94,broken clouds
657,Erzurum,TR,2022-04-11 16:06:51,40.0,41.5,53.28,78,44,4.12,scattered clouds
658,Marawi,PH,2022-04-11 16:06:51,7.9986,124.2928,68.11,92,100,5.3,overcast clouds
659,Monrovia,LR,2022-04-11 16:03:31,6.3005,-10.7969,85.77,67,83,9.37,broken clouds
660,Kruisfontein,ZA,2022-04-11 16:06:51,-34.0033,24.7314,71.89,77,35,11.61,scattered clouds
661,Straumen,NO,2022-04-11 16:06:52,63.8709,11.2999,39.2,97,100,13.0,overcast clouds
662,Lingao,CN,2022-04-11 16:06:52,19.9103,109.6859,73.38,84,2,11.1,clear sky
663,Hato Mayor,DO,2022-04-11 16:06:52,18.7629,-69.256,87.85,40,21,10.25,few clouds
664,Odessa,UA,2022-04-11 16:02:52,46.4775,30.7326,47.95,61,100,22.24,overcast clouds
665,Cullman,US,2022-04-11 16:02:05,34.1748,-86.8436,59.65,91,20,3.0,few clouds
666,Huron,US,2022-04-11 16:06:53,41.1501,-82.5499,56.79,77,100,17.0,overcast clouds
667,Port Macquarie,AU,2022-04-11 16:06:53,-31.4333,152.9167,63.9,89,16,9.82,few clouds
668,Novaya Zaimka,RU,2022-04-11 16:06:53,56.4857,66.9241,34.74,78,88,9.15,overcast clouds
669,Moron,AR,2022-04-11 16:06:54,-34.6534,-58.6198,71.78,72,100,5.86,overcast clouds
670,Chiman,PK,2022-04-11 16:06:54,32.5463,73.8138,89.17,12,100,6.76,overcast clouds
671,Emba,KZ,2022-04-11 16:06:54,48.8264,58.1442,57.38,64,83,3.76,broken clouds
672,Kaeo,NZ,2022-04-11 16:06:54,-35.1,173.7833,67.32,87,100,11.27,overcast clouds
673,Callaguip,PH,2022-04-11 16:06:55,18.0714,120.4867,81.28,76,85,2.62,overcast clouds
674,Vao,NC,2022-04-11 16:06:18,-22.6667,167.4833,76.1,82,15,13.89,few clouds
675,Smithers,CA,2022-04-11 16:04:05,54.7804,-127.1743,33.33,50,49,4.16,scattered clouds
676,Krasnoarmeysk,RU,2022-04-11 16:06:55,51.0239,45.6969,54.28,68,100,6.6,overcast clouds
677,Batagay-Alyta,RU,2022-04-11 16:06:56,67.8006,130.4114,-8.48,93,86,6.42,overcast clouds
678,Dwarka,IN,2022-04-11 16:06:56,22.2394,68.9678,82.08,76,97,12.8,overcast clouds
679,Tuy Hoa,VN,2022-04-11 16:06:56,13.0833,109.3,73.26,92,53,1.16,broken clouds
680,Cascais,PT,2022-04-11 16:06:57,38.6979,-9.4215,65.52,64,20,25.01,few clouds
681,Port Hardy,CA,2022-04-11 16:06:57,50.6996,-127.4199,39.18,61,1,3.83,clear sky
682,Carutapera,BR,2022-04-11 16:06:57,-1.195,-46.02,82.63,78,100,5.1,light rain
683,Ustka,PL,2022-04-11 16:06:58,54.5805,16.8619,41.31,70,7,14.74,clear sky
684,Alekseyevsk,RU,2022-04-11 16:06:58,57.8406,108.3492,18.41,97,80,0.78,broken clouds
685,Mandera,KE,2022-04-11 16:06:58,3.9366,41.867,90.81,41,99,9.04,overcast clouds
686,Chagoda,RU,2022-04-11 16:06:59,59.164,35.3285,36.82,95,100,0.45,overcast clouds
687,Itarema,BR,2022-04-11 16:07:59,-2.9248,-39.9167,83.93,73,92,8.88,overcast clouds
688,San Jeronimo,PE,2022-04-11 16:07:59,-11.9472,-75.2829,60.12,58,23,1.77,few clouds
689,Rio Grande,BR,2022-04-11 16:07:59,-32.035,-52.0986,78.91,68,100,16.69,overcast clouds
690,Sakakah,SA,2022-04-11 16:08:00,29.9697,40.2064,87.12,9,69,5.93,broken clouds
691,Richards Bay,ZA,2022-04-11 16:08:00,-28.783,32.0377,68.2,96,100,5.12,light rain
